#####################################################
# (C) Songrun (songruner@gmail.com)
#
# Running time: 0.929 (s)
# Repeat      : 4
#
#####################################################
*BONEANIMATION, BONEINDEX=0, NFRAMES=4
0 1.000031 8.8e-05 9.5e-05 -3e-06 1.000073 0.000192 -0.000129 -0.00017 1.000095 9.3e-05 0.000128 -5.8e-05 0 0 0 1
1 1.000107 0.000181 0.000138 -0.000101 1.000065 0.000207 -0.000198 -0.000168 1.000123 6.4e-05 5.4e-05 -0.000366 0 0 0 1
2 0.772639 -0.349885 0.529942 0.469421 0.876697 -0.10569 -0.427671 0.330313 0.841517 0.171481 0.205421 -0.196843 0 0 0 1
3 0.747219 -0.465545 -0.474706 -0.259113 0.453713 -0.852894 0.612153 0.760073 0.218262 0.05094 0.294973 1.267453 0 0 0 1
#####################################################
*BONEANIMATION, BONEINDEX=1, NFRAMES=4
0 1.000153 0.00044 0.000473 -1.4e-05 1.000366 0.000959 -0.000646 -0.000853 1.000476 0.000468 0.000639 -0.000291 0 0 0 1
1 1.000091 0.000514 -0.000102 -0.000514 1.00021 0.000539 -0.000108 -0.000535 1.000101 -0.000117 0.000175 -0.001326 0 0 0 1
2 0.986443 -0.006499 0.164465 0.156009 0.355365 -0.922836 -0.052414 0.935846 0.351549 -0.051876 -0.145732 0.785778 0 0 0 1
3 1.000772 -0.019028 0.026541 0.019954 1.000616 0.013218 -0.02619 -0.013787 1.001001 0.003661 0.006595 -0.006902 0 0 0 1
#####################################################
*BONEANIMATION, BONEINDEX=2, NFRAMES=4
0 0.999883 -0.000337 -0.000363 1.1e-05 0.99972 -0.000735 0.000495 0.000653 0.999636 -0.000358 -0.00049 0.000223 0 0 0 1
1 0.600164 -0.353571 -0.717214 -0.009125 0.89383 -0.448255 0.799552 0.275945 0.533188 -0.394886 -0.084897 0.458305 0 0 0 1
2 1.000048 7e-05 -0.000151 -0.000137 1.000213 0.000291 9.9e-05 -0.000338 1.000221 -1.8e-05 3e-06 -0.000192 0 0 0 1
3 0.679878 0.308327 -0.665312 -0.538998 0.825371 -0.168204 0.497096 0.472999 0.727339 0.020419 -0.149396 0.220045 0 0 0 1
#####################################################
*BONEANIMATION, BONEINDEX=3, NFRAMES=4
0 0.893822 -0.305197 -0.328603 0.00996 0.745997 -0.665953 0.448359 0.591986 0.669822 -0.32472 -0.443669 0.202323 0 0 0 1
1 0.930019 -0.362915 0.058826 0.356916 0.852766 -0.381368 0.088224 0.375642 0.922609 0.074479 -0.122754 0.92832 0 0 0 1
2 1.000001 0.0 -1.2e-05 -1.2e-05 1.000048 6.9e-05 4e-06 -7e-05 1.000048 4e-06 1.1e-05 -5.9e-05 0 0 0 1
3 0.189754 0.174564 -0.966277 -0.834506 0.547226 -0.065091 0.517457 0.818638 0.24946 -0.283149 -0.303252 0.136478 0 0 0 1
#####################################################
*VERTEXWEIGHTS, NVERTICES=1538  #(vtx0Based bone0 w0 bone1 w1 ... )
767  0 0.0 1 7.5e-05 2 0.0002 3 0.999726
768  0 0.0 1 7.5e-05 2 0.0002 3 0.999726
769  0 0.0 1 7.5e-05 2 0.000193 3 0.999732
770  0 0.0 1 7.5e-05 2 0.00021 3 0.999716
771  0 0.0 1 7.5e-05 2 0.000158 3 0.999768
772  0 0.0 1 7.5e-05 2 0.000213 3 0.999713
773  0 0.0 1 7.5e-05 2 0.000135 3 0.99979
774  0 0.0 1 7.5e-05 2 0.000136 3 0.99979
775  0 0.0 1 7.5e-05 2 0.000142 3 0.999783
776  0 0.0 1 7.5e-05 2 0.00013 3 0.999795
777  0 0.0 1 7.5e-05 2 0.00013 3 0.999795
778  0 0.0 1 7.5e-05 2 0.00013 3 0.999795
779  0 0.0 1 7.5e-05 2 0.00013 3 0.999795
780  0 0.0 1 7.5e-05 2 0.000193 3 0.999732
781  0 0.0 1 7.5e-05 2 0.00013 3 0.999795
782  0 0.0 1 7.5e-05 2 0.000132 3 0.999793
783  0 0.0 1 7.5e-05 2 0.00013 3 0.999795
784  0 0.0 1 7.5e-05 2 0.00013 3 0.999795
785  0 0.0 1 7.5e-05 2 0.00013 3 0.999795
786  0 0.0 1 7.5e-05 2 0.000136 3 0.999789
787  0 0.0 1 7.5e-05 2 0.000135 3 0.999791
788  0 0.0 1 7.5e-05 2 0.00013 3 0.999795
789  0 0.0 1 7.5e-05 2 0.00013 3 0.999795
790  0 0.0 1 7.5e-05 2 0.00013 3 0.999795
791  0 0.0 1 7.5e-05 2 0.000177 3 0.999749
792  0 0.0 1 7.5e-05 2 0.000211 3 0.999714
793  0 0.0 1 7.5e-05 2 0.000172 3 0.999753
794  0 0.0 1 7.5e-05 2 0.000679 3 0.999246
795  0 5e-06 1 8.1e-05 2 0.027548 3 0.972366
796  0 8.1e-05 1 0.000166 2 0.418201 3 0.581552
797  0 2.8e-05 1 0.000106 2 0.144213 3 0.855652
798  0 2.7e-05 1 0.000105 2 0.136937 3 0.862931
799  0 2.9e-05 1 0.000107 2 0.14839 3 0.851474
800  0 8.3e-05 1 0.000213 2 0.427171 3 0.572533
801  0 0.000446 1 0.530953 2 0.468353 3 0.000248
802  0 0.000269 1 0.223136 2 0.774549 3 0.002046
803  0 0.000284 1 0.222239 2 0.775605 3 0.001872
804  0 0.000243 1 0.227458 2 0.76957 3 0.002729
805  0 0.000254 1 0.223225 2 0.774117 3 0.002404
806  0 0.000422 1 0.535527 2 0.463792 3 0.000259
807  0 0.000197 1 0.042046 2 0.899553 3 0.058204
808  0 0.000146 1 0.002658 2 0.743052 3 0.254144
809  0 0.000147 1 0.002471 2 0.748078 3 0.249305
810  0 0.000145 1 0.002457 2 0.739164 3 0.258234
811  0 0.000242 1 0.227464 2 0.768938 3 0.003355
812  0 0.000192 1 0.047693 2 0.884613 3 0.067503
813  0 0.000144 1 0.002615 2 0.737116 3 0.260125
814  0 0.000144 1 0.003028 2 0.735599 3 0.261229
815  0 0.000418 1 0.537586 2 0.461716 3 0.00028
816  0 0.000243 1 0.228826 2 0.766759 3 0.004173
817  0 0.000246 1 0.229395 2 0.765512 3 0.004848
818  0 0.000667 1 0.53449 2 0.464504 3 0.000338
819  0 0.000192 1 0.051661 2 0.87763 3 0.070518
820  0 0.999437 1 6e-05 2 0.000216 3 0.000287
821  0 0.998983 1 0.000513 2 0.000216 3 0.000288
822  0 0.998936 1 0.00056 2 0.000216 3 0.000288
823  0 0.99928 1 0.000217 2 0.000216 3 0.000288
824  0 0.999274 1 0.000222 2 0.000216 3 0.000288
825  0 0.999434 1 6.2e-05 2 0.000216 3 0.000287
826  0 0.983565 1 0.015916 2 0.000213 3 0.000306
827  0 0.895112 1 0.104282 2 0.000199 3 0.000407
828  0 0.890109 1 0.109281 2 0.000197 3 0.000413
829  0 0.999483 1 1.4e-05 2 0.000216 3 0.000287
830  0 0.999497 1 0.0 2 0.000216 3 0.000287
831  0 0.999497 1 0.0 2 0.000216 3 0.000287
832  0 0.913561 1 0.085842 2 0.000211 3 0.000386
833  0 0.994198 1 0.00529 2 0.000219 3 0.000293
834  0 0.916318 1 0.08309 2 0.000209 3 0.000383
835  0 0.999496 1 0.0 2 0.000216 3 0.000287
836  0 0.999142 1 0.000354 2 0.000216 3 0.000288
837  0 0.999459 1 3.7e-05 2 0.000216 3 0.000287
838  0 0.985916 1 0.013565 2 0.000215 3 0.000303
839  0 0.678234 1 0.320967 2 0.000142 3 0.000657
840  0 0.907086 1 0.092312 2 0.000208 3 0.000394
841  0 0.897603 1 0.10179 2 0.000203 3 0.000405
842  0 0.667221 1 0.331973 2 0.000136 3 0.00067
843  0 0.313806 1 0.685066 2 5.2e-05 3 0.001077
844  0 0.314585 1 0.684073 2 0.000267 3 0.001075
845  0 0.004472 1 0.840998 2 0.153478 3 0.001052
846  0 0.069664 1 0.906482 2 0.022551 3 0.001304
847  0 0.004799 1 0.8451 2 0.149041 3 0.001061
848  0 0.311969 1 0.686289 2 0.000662 3 0.001079
849  0 0.309516 1 0.688165 2 0.001237 3 0.001083
850  0 0.00645 1 0.842753 2 0.149747 3 0.00105
851  0 0.319243 1 0.679392 2 0.000294 3 0.00107
852  0 0.074359 1 0.905899 2 0.018436 3 0.001306
853  0 0.008976 1 0.839535 2 0.150443 3 0.001046
854  0 0.012396 1 0.835099 2 0.151466 3 0.001039
855  0 0.999442 1 5.5e-05 2 0.000216 3 0.000287
856  0 0.994042 1 0.005447 2 0.000218 3 0.000294
857  0 0.66751 1 0.33163 2 0.00019 3 0.000669
858  0 0.911177 1 0.08823 2 0.000204 3 0.000389
859  0 0.904524 1 0.094881 2 0.000199 3 0.000397
860  0 0.915493 1 0.083917 2 0.000206 3 0.000384
861  0 0.677195 1 0.322004 2 0.000143 3 0.000658
862  0 0.326946 1 0.671405 2 0.000588 3 0.00106
863  0 0.331642 1 0.66687 2 0.000432 3 0.001055
864  0 0.330341 1 0.667494 2 0.00111 3 0.001055
865  0 0.083491 1 0.892752 2 0.022473 3 0.001285
866  0 0.014318 1 0.826631 2 0.158032 3 0.00102
867  0 0.333702 1 0.665094 2 0.00015 3 0.001054
868  0 0.100678 1 0.871063 2 0.027006 3 0.001254
869  0 0.016165 1 0.81714 2 0.165697 3 0.000999
870  0 0.017343 1 0.812596 2 0.169073 3 0.000989
871  0 0.01528 1 0.82181 2 0.1619 3 0.001009
872  0 0.999488 1 9e-06 2 0.000216 3 0.000287
873  0 0.999497 1 0.0 2 0.000216 3 0.000287
874  0 0.999345 1 0.000152 2 0.000216 3 0.000287
875  0 0.999497 1 0.0 2 0.000216 3 0.000287
876  0 0.999497 1 0.0 2 0.000216 3 0.000287
877  0 0.993694 1 0.005795 2 0.000217 3 0.000294
878  0 0.902353 1 0.097055 2 0.000193 3 0.000399
879  0 0.999295 1 0.000202 2 0.000216 3 0.000288
880  0 0.999447 1 4.9e-05 2 0.000216 3 0.000287
881  0 0.896668 1 0.102735 2 0.000191 3 0.000406
882  0 0.987909 1 0.011577 2 0.000213 3 0.000301
883  0 0.999492 1 5e-06 2 0.000216 3 0.000287
884  0 0.999416 1 8.1e-05 2 0.000216 3 0.000287
885  0 0.999494 1 3e-06 2 0.000216 3 0.000287
886  0 0.990433 1 0.009055 2 0.000214 3 0.000298
887  0 0.651943 1 0.347236 2 0.000133 3 0.000688
888  0 0.898195 1 0.101209 2 0.000192 3 0.000404
889  0 0.901569 1 0.097838 2 0.000193 3 0.0004
890  0 0.656357 1 0.342827 2 0.000134 3 0.000682
891  0 0.337126 1 0.661656 2 0.000168 3 0.00105
892  0 0.107615 1 0.862343 2 0.028802 3 0.001241
893  0 0.335626 1 0.663265 2 5.7e-05 3 0.001052
894  0 0.0 1 7.5e-05 2 0.000416 3 0.999509
895  0 0.0 1 7.5e-05 2 0.000602 3 0.999323
896  0 0.0 1 7.5e-05 2 0.000499 3 0.999426
897  0 5e-06 1 8e-05 2 0.024003 3 0.975913
898  0 2.5e-05 1 0.000103 2 0.131066 3 0.868805
899  0 0.0 1 7.6e-05 2 0.001957 3 0.997966
900  0 0.0 1 7.5e-05 2 0.00081 3 0.999115
901  0 2.2e-05 1 9.9e-05 2 0.110972 3 0.888908
902  0 2e-06 1 8.1e-05 2 0.012945 3 0.986971
903  0 2.1e-05 1 9.8e-05 2 0.106926 3 0.892956
904  0 0.0 1 7.5e-05 2 0.000556 3 0.999369
905  0 0.0 1 7.5e-05 2 0.000657 3 0.999268
906  0 3e-06 1 7.8e-05 2 0.017201 3 0.982717
907  0 7.6e-05 1 0.00016 2 0.39133 3 0.608434
908  0 2.3e-05 1 0.0001 2 0.118203 3 0.881674
909  0 2.4e-05 1 0.000103 2 0.124382 3 0.875491
910  0 7.8e-05 1 0.000218 2 0.399918 3 0.599786
911  0 0.000151 1 0.003549 2 0.759758 3 0.236543
912  0 0.000149 1 0.00257 2 0.757575 3 0.239706
913  0 0.000209 1 0.045705 2 0.904199 3 0.049886
914  0 0.000299 1 0.214887 2 0.784469 3 0.000346
915  0 0.000147 1 0.002291 2 0.752729 3 0.244833
916  0 0.0 1 7.5e-05 2 0.000527 3 0.999398
917  0 0.0 1 7.5e-05 2 0.000589 3 0.999336
918  0 2.6e-05 1 0.000104 2 0.134965 3 0.864904
919  0 4e-06 1 8.2e-05 2 0.01972 3 0.980194
920  0 2.7e-05 1 0.000106 2 0.136392 3 0.863475
921  0 0.0 1 7.5e-05 2 0.000545 3 0.99938
922  0 0.0 1 7.6e-05 2 0.00073 3 0.999195
923  0 0.000254 1 0.282588 2 0.711785 3 0.005373
924  0 0.000201 1 0.088204 2 0.849169 3 0.062426
925  0 0.000254 1 0.282147 2 0.712325 3 0.005275
926  0 7.8e-05 1 0.000374 2 0.399015 3 0.600533
927  0 0.000147 1 0.013252 2 0.728104 3 0.258497
928  0 0.000147 1 0.011628 2 0.733364 3 0.25486
929  0 0.000147 1 0.014853 2 0.723615 3 0.261385
930  0 7.9e-05 1 0.000637 2 0.402458 3 0.596827
931  0 0.000147 1 0.015943 2 0.720099 3 0.263811
932  0 2.5e-05 1 0.000103 2 0.130957 3 0.868914
933  0 2.4e-05 1 0.000101 2 0.121826 3 0.878049
934  0 2.5e-05 1 0.000103 2 0.127899 3 0.871973
935  0 3e-06 1 9.3e-05 2 0.017103 3 0.9828
936  0 0.0 1 7.6e-05 2 0.000929 3 0.998994
937  0 2.2e-05 1 0.0001 2 0.114871 3 0.885007
938  0 2e-06 1 0.0001 2 0.012261 3 0.987636
939  0 0.0 1 7.7e-05 2 0.002175 3 0.997748
940  0 0.0 1 7.6e-05 2 0.001836 3 0.998087
941  0 0.0 1 7.7e-05 2 0.001559 3 0.998364
942  0 2e-06 1 9.2e-05 2 0.010118 3 0.989789
943  0 7.7e-05 1 0.000226 2 0.394309 3 0.605388
944  0 2.1e-05 1 9.9e-05 2 0.109457 3 0.890423
945  0 2.1e-05 1 9.9e-05 2 0.108168 3 0.891712
946  0 7.5e-05 1 0.000318 2 0.3852 3 0.614407
947  0 0.000411 1 0.566771 2 0.432455 3 0.000363
948  0 0.000261 1 0.283582 2 0.709473 3 0.006684
949  0 0.000275 1 0.259442 2 0.736775 3 0.003507
950  0 0.000269 1 0.270876 2 0.724716 3 0.004139
951  0 0.000316 1 0.567311 2 0.431999 3 0.000374
952  0 0.000207 1 0.0825 2 0.858295 3 0.058999
953  0 0.000148 1 0.011211 2 0.734581 3 0.25406
954  0 0.00015 1 0.009253 2 0.745998 3 0.244599
955  0 0.00028 1 0.242495 2 0.755127 3 0.002098
956  0 0.000213 1 0.069056 2 0.878793 3 0.051938
957  0 0.000151 1 0.006417 2 0.754466 3 0.238965
958  0 0.000151 1 0.004878 2 0.756328 3 0.238643
959  0 0.000312 1 0.550474 2 0.448881 3 0.000333
960  0 0.000286 1 0.232397 2 0.766426 3 0.000891
961  0 0.000293 1 0.220754 2 0.778947 3 6e-06
962  0 0.000309 1 0.536967 2 0.462461 3 0.000263
963  0 0.000216 1 0.053759 2 0.898947 3 0.047078
964  0 0.00679 1 0.798676 2 0.193593 3 0.000941
965  0 0.006425 1 0.801044 2 0.191587 3 0.000944
966  0 0.299632 1 0.695283 2 0.003993 3 0.001091
967  0 0.08295 1 0.863905 2 0.051919 3 0.001226
968  0 0.299841 1 0.694673 2 0.004395 3 0.001091
969  0 0.005384 1 0.806587 2 0.187067 3 0.000962
970  0 0.004669 1 0.813743 2 0.180607 3 0.000981
971  0 0.982122 1 0.017359 2 0.000212 3 0.000307
972  0 0.998844 1 0.000652 2 0.000216 3 0.000288
973  0 0.651871 1 0.347253 2 0.000188 3 0.000687
974  0 0.885554 1 0.113828 2 0.000199 3 0.000418
975  0 0.881109 1 0.11828 2 0.000188 3 0.000424
976  0 0.642011 1 0.356973 2 0.000317 3 0.000699
977  0 0.880719 1 0.118663 2 0.000194 3 0.000424
978  0 0.300072 1 0.695265 2 0.003571 3 0.001091
979  0 0.302665 1 0.694766 2 0.001478 3 0.001092
980  0 0.299776 1 0.696655 2 0.002476 3 0.001094
981  0 0.080222 1 0.872579 2 0.045956 3 0.001244
982  0 0.00468 1 0.821062 2 0.173256 3 0.001002
983  0 0.071405 1 0.896755 2 0.030548 3 0.001292
984  0 0.003534 1 0.837292 2 0.158126 3 0.001048
985  0 0.003427 1 0.830232 2 0.165311 3 0.001031
986  0 0.999497 1 0.0 2 0.000216 3 0.000287
987  0 0.999408 1 8.8e-05 2 0.000216 3 0.000287
988  0 0.999497 1 0.0 2 0.000216 3 0.000287
989  0 0.99949 1 7e-06 2 0.000216 3 0.000287
990  0 0.999497 1 0.0 2 0.000216 3 0.000287
991  0 0.999494 1 3e-06 2 0.000216 3 0.000287
992  0 0.999497 1 0.0 2 0.000216 3 0.000287
993  0 0.999473 1 2.4e-05 2 0.000216 3 0.000287
994  0 0.999472 1 2.4e-05 2 0.000216 3 0.000287
995  0 0.999457 1 3.9e-05 2 0.000216 3 0.000287
996  0 0.999464 1 3.3e-05 2 0.000216 3 0.000287
997  0 0.999443 1 5.3e-05 2 0.000216 3 0.000287
998  0 0.999488 1 9e-06 2 0.000216 3 0.000287
999  0 0.999491 1 5e-06 2 0.000216 3 0.000287
1000  0 0.999492 1 5e-06 2 0.000216 3 0.000287
1001  0 0.999459 1 3.7e-05 2 0.000216 3 0.000287
1002  0 0.999477 1 1.9e-05 2 0.000216 3 0.000287
1003  0 0.999488 1 8e-06 2 0.000216 3 0.000287
1004  0 0.999486 1 1e-05 2 0.000216 3 0.000287
1005  0 0.999443 1 5.3e-05 2 0.000216 3 0.000287
1006  0 0.999464 1 3.2e-05 2 0.000216 3 0.000287
1007  0 0.99948 1 1.6e-05 2 0.000216 3 0.000287
1008  0 0.999471 1 2.5e-05 2 0.000216 3 0.000287
1009  0 0.999468 1 2.8e-05 2 0.000216 3 0.000287
1010  0 0.99948 1 1.6e-05 2 0.000216 3 0.000287
1011  0 0.999487 1 9e-06 2 0.000216 3 0.000287
1012  0 0.999497 1 0.0 2 0.000216 3 0.000287
1013  0 0.999497 1 0.0 2 0.000216 3 0.000287
1014  0 0.999493 1 3e-06 2 0.000216 3 0.000287
1015  0 0.999485 1 1.2e-05 2 0.000216 3 0.000287
1016  0 0.999497 1 0.0 2 0.000216 3 0.000287
1017  0 0.999488 1 8e-06 2 0.000216 3 0.000287
1018  0 0.999494 1 3e-06 2 0.000216 3 0.000287
1019  0 0.999484 1 1.2e-05 2 0.000216 3 0.000287
1020  0 0.999493 1 4e-06 2 0.000216 3 0.000287
1021  0 0.999482 1 1.5e-05 2 0.000216 3 0.000287
1022  0 0.999497 1 0.0 2 0.000216 3 0.000287
1023  0 0.999497 1 0.0 2 0.000216 3 0.000287
1024  0 0.999491 1 6e-06 2 0.000216 3 0.000287
1025  0 0.999476 1 2e-05 2 0.000216 3 0.000287
1026  0 0.999487 1 1e-05 2 0.000216 3 0.000287
1027  0 0.999492 1 5e-06 2 0.000216 3 0.000287
1028  0 0.999497 1 0.0 2 0.000216 3 0.000287
1029  0 0.999457 1 4e-05 2 0.000216 3 0.000287
1030  0 0.999474 1 2.3e-05 2 0.000216 3 0.000287
1031  0 0.999479 1 1.8e-05 2 0.000216 3 0.000287
1032  0 0.999478 1 1.9e-05 2 0.000216 3 0.000287
1033  0 0.99949 1 7e-06 2 0.000216 3 0.000287
1034  0 0.999459 1 3.7e-05 2 0.000216 3 0.000287
1035  0 0.999447 1 4.9e-05 2 0.000216 3 0.000287
1036  0 0.999448 1 4.9e-05 2 0.000216 3 0.000287
1037  0 0.999442 1 5.4e-05 2 0.000216 3 0.000287
1038  0 0.999429 1 6.7e-05 2 0.000216 3 0.000287
1039  0 0.999496 1 1e-06 2 0.000216 3 0.000287
1040  0 0.999491 1 6e-06 2 0.000216 3 0.000287
1041  0 0.999479 1 1.8e-05 2 0.000216 3 0.000287
1042  0 0.999489 1 7e-06 2 0.000216 3 0.000287
1043  0 0.99949 1 7e-06 2 0.000216 3 0.000287
1044  0 0.999484 1 1.2e-05 2 0.000216 3 0.000287
1045  0 0.999465 1 3.1e-05 2 0.000216 3 0.000287
1046  0 0.999448 1 4.9e-05 2 0.000216 3 0.000287
1047  0 0.99946 1 3.6e-05 2 0.000216 3 0.000287
1048  0 0.999453 1 4.4e-05 2 0.000216 3 0.000287
1049  0 0.999435 1 6.1e-05 2 0.000216 3 0.000287
1050  0 0.999432 1 6.5e-05 2 0.000216 3 0.000287
1051  0 0.999468 1 2.9e-05 2 0.000216 3 0.000287
1052  0 0.999453 1 4.4e-05 2 0.000216 3 0.000287
1053  0 0.999458 1 3.8e-05 2 0.000216 3 0.000287
1054  0 0.999464 1 3.2e-05 2 0.000216 3 0.000287
1055  0 0.999445 1 5.1e-05 2 0.000216 3 0.000287
1056  0 0.999497 1 0.0 2 0.000216 3 0.000287
1057  0 0.999494 1 3e-06 2 0.000216 3 0.000287
1058  0 0.999497 1 0.0 2 0.000216 3 0.000287
1059  0 0.999497 1 0.0 2 0.000216 3 0.000287
1060  0 0.999491 1 5e-06 2 0.000216 3 0.000287
1061  0 0.999458 1 3.9e-05 2 0.000216 3 0.000287
1062  0 0.999497 1 0.0 2 0.000216 3 0.000287
1063  0 0.999497 1 0.0 2 0.000216 3 0.000287
1064  0 0.999489 1 8e-06 2 0.000216 3 0.000287
1065  0 0.999491 1 5e-06 2 0.000216 3 0.000287
1066  0 0.999491 1 5e-06 2 0.000216 3 0.000287
1067  0 0.999497 1 0.0 2 0.000216 3 0.000287
1068  0 0.999497 1 0.0 2 0.000216 3 0.000287
1069  0 0.999491 1 5e-06 2 0.000216 3 0.000287
1070  0 0.999497 1 0.0 2 0.000216 3 0.000287
1071  0 0.999493 1 4e-06 2 0.000216 3 0.000287
1072  0 0.999482 1 1.4e-05 2 0.000216 3 0.000287
1073  0 0.999485 1 1.2e-05 2 0.000216 3 0.000287
1074  0 0.999481 1 1.6e-05 2 0.000216 3 0.000287
1075  0 0.999473 1 2.4e-05 2 0.000216 3 0.000287
1076  0 0.999476 1 2.1e-05 2 0.000216 3 0.000287
1077  0 0.999475 1 2.1e-05 2 0.000216 3 0.000287
1078  0 0.999497 1 0.0 2 0.000216 3 0.000287
1079  0 0.999386 1 0.000111 2 0.000216 3 0.000287
1080  0 0.999493 1 4e-06 2 0.000216 3 0.000287
1081  0 0.999497 1 0.0 2 0.000216 3 0.000287
1082  0 0.99949 1 7e-06 2 0.000216 3 0.000287
1083  0 0.999497 1 0.0 2 0.000216 3 0.000287
1084  0 0.999462 1 3.5e-05 2 0.000216 3 0.000287
1085  0 0.999485 1 1.1e-05 2 0.000216 3 0.000287
1086  0 0.999486 1 1.1e-05 2 0.000216 3 0.000287
1087  0 0.999487 1 1e-05 2 0.000216 3 0.000287
1088  0 0.999489 1 8e-06 2 0.000216 3 0.000287
1089  0 0.999489 1 7e-06 2 0.000216 3 0.000287
1090  0 0.999488 1 8e-06 2 0.000216 3 0.000287
1091  0 0.999489 1 8e-06 2 0.000216 3 0.000287
1092  0 0.999487 1 9e-06 2 0.000216 3 0.000287
1093  0 0.999483 1 1.3e-05 2 0.000216 3 0.000287
1094  0 0.999484 1 1.3e-05 2 0.000216 3 0.000287
1095  0 0.999487 1 9e-06 2 0.000216 3 0.000287
1096  0 0.999489 1 8e-06 2 0.000216 3 0.000287
1097  0 0.99949 1 6e-06 2 0.000216 3 0.000287
1098  0 0.999482 1 1.4e-05 2 0.000216 3 0.000287
1099  0 0.99947 1 2.7e-05 2 0.000216 3 0.000287
1100  0 0.999479 1 1.7e-05 2 0.000216 3 0.000287
1101  0 0.999497 1 0.0 2 0.000216 3 0.000287
1102  0 0.999484 1 1.2e-05 2 0.000216 3 0.000287
1103  0 0.999486 1 1e-05 2 0.000216 3 0.000287
1104  0 0.999455 1 4.1e-05 2 0.000216 3 0.000287
1105  0 0.999449 1 4.8e-05 2 0.000216 3 0.000287
1106  0 0.999489 1 7e-06 2 0.000216 3 0.000287
1107  0 0.999473 1 2.4e-05 2 0.000216 3 0.000287
1108  0 0.999472 1 2.5e-05 2 0.000216 3 0.000287
1109  0 0.999481 1 1.6e-05 2 0.000216 3 0.000287
1110  0 0.999492 1 5e-06 2 0.000216 3 0.000287
1111  0 0.999488 1 9e-06 2 0.000216 3 0.000287
1112  0 0.999486 1 1.1e-05 2 0.000216 3 0.000287
1113  0 0.999497 1 0.0 2 0.000216 3 0.000287
1114  0 0.999488 1 8e-06 2 0.000216 3 0.000287
1115  0 0.999487 1 9e-06 2 0.000216 3 0.000287
1116  0 0.999493 1 3e-06 2 0.000216 3 0.000287
1117  0 0.999489 1 7e-06 2 0.000216 3 0.000287
1118  0 0.999483 1 1.3e-05 2 0.000216 3 0.000287
1119  0 0.999478 1 1.9e-05 2 0.000216 3 0.000287
1120  0 0.999486 1 1e-05 2 0.000216 3 0.000287
1121  0 0.999488 1 8e-06 2 0.000216 3 0.000287
1122  0 0.999487 1 9e-06 2 0.000216 3 0.000287
1123  0 0.99949 1 7e-06 2 0.000216 3 0.000287
1124  0 0.999488 1 8e-06 2 0.000216 3 0.000287
1125  0 0.999497 1 0.0 2 0.000216 3 0.000287
1126  0 0.999488 1 8e-06 2 0.000216 3 0.000287
1127  0 0.999487 1 1e-05 2 0.000216 3 0.000287
1128  0 0.999491 1 6e-06 2 0.000216 3 0.000287
1129  0 0.999483 1 1.4e-05 2 0.000216 3 0.000287
1130  0 0.999494 1 2e-06 2 0.000216 3 0.000287
1131  0 0.999497 1 0.0 2 0.000216 3 0.000287
1132  0 0.999497 1 0.0 2 0.000216 3 0.000287
1133  0 0.99949 1 7e-06 2 0.000216 3 0.000287
1134  0 0.999486 1 1e-05 2 0.000216 3 0.000287
1135  0 0.999497 1 0.0 2 0.000216 3 0.000287
1136  0 0.999496 1 0.0 2 0.000216 3 0.000287
1137  0 0.999496 1 1e-06 2 0.000216 3 0.000287
1138  0 0.999497 1 0.0 2 0.000216 3 0.000287
1139  0 0.999496 1 1e-06 2 0.000216 3 0.000287
1140  0 0.999497 1 0.0 2 0.000216 3 0.000287
1141  0 0.999497 1 0.0 2 0.000216 3 0.000287
1142  0 0.999495 1 2e-06 2 0.000216 3 0.000287
1143  0 0.999485 1 1.1e-05 2 0.000216 3 0.000287
1144  0 0.999489 1 7e-06 2 0.000216 3 0.000287
1145  0 0.999486 1 1e-05 2 0.000216 3 0.000287
1146  0 0.999484 1 1.3e-05 2 0.000216 3 0.000287
1147  0 0.999484 1 1.3e-05 2 0.000216 3 0.000287
1148  0 0.999489 1 7e-06 2 0.000216 3 0.000287
1149  0 0.999497 1 0.0 2 0.000216 3 0.000287
1150  0 0.999494 1 3e-06 2 0.000216 3 0.000287
1151  0 0.999496 1 1e-06 2 0.000216 3 0.000287
1152  0 0.999463 1 3.4e-05 2 0.000216 3 0.000287
1153  0 0.999497 1 0.0 2 0.000216 3 0.000287
1154  0 0.999476 1 2e-05 2 0.000216 3 0.000287
1155  0 0.999497 1 0.0 2 0.000216 3 0.000287
1156  0 0.999497 1 0.0 2 0.000216 3 0.000287
1157  0 0.999494 1 3e-06 2 0.000216 3 0.000287
1158  0 0.999474 1 2.3e-05 2 0.000216 3 0.000287
1159  0 0.999451 1 4.5e-05 2 0.000216 3 0.000287
1160  0 0.999457 1 3.9e-05 2 0.000216 3 0.000287
1161  0 0.99947 1 2.7e-05 2 0.000216 3 0.000287
1162  0 0.99948 1 1.6e-05 2 0.000216 3 0.000287
1163  0 0.999497 1 0.0 2 0.000216 3 0.000287
1164  0 0.999454 1 4.3e-05 2 0.000216 3 0.000287
1165  0 0.999492 1 4e-06 2 0.000216 3 0.000287
1166  0 0.999468 1 2.9e-05 2 0.000216 3 0.000287
1167  0 0.999497 1 0.0 2 0.000216 3 0.000287
1168  0 0.999454 1 4.3e-05 2 0.000216 3 0.000287
1169  0 0.999482 1 1.4e-05 2 0.000216 3 0.000287
1170  0 0.999468 1 2.9e-05 2 0.000216 3 0.000287
